order_id,user_id,product_id,order_date,channel,quantity,unit_price,discount_rate,refund_flag,amount
O00358,U0279,P029,2026-03-08,taobao,1,138.03,0.0,0,138.03
O00359,U0071,P035,2026-06-15,douyin,1,90.05,0.0,0,90.05
O00360,U0279,P011,2026-02-03,offline_store,1,216.36,0.05,0,216.36
O00361,U0023,P006,2026-02-17,douyin,1,220.8,0.0,0,220.8
O00362,U0009,P013,2026-01-26,douyin,1,152.36,0.15,0,152.36
O00363,U0320,P010,2026-01-23,offline_store,1,219.93,0.0,0,219.93
O00364,U0150,P011,2026-04-05,wechat_shop,2,227.75,0.0,0,455.5
O00365,U0257,P027,2026-03-09,offline_store,1,148.6,0.05,0,148.6
O00366,U0454,P032,2026-01-03,douyin,5,68.78,0.15,0,343.9
O00367,U0214,P009,2026-01-08,offline_store,1,203.46,0.0,0,203.46
O00368,U0044,P029,2026-04-09,wechat_shop,5,138.03,0.0,0,690.15
O00369,U0054,P011,2026-03-05,douyin,2,227.75,0.0,0,455.5
O00370,U0283,P016,2026-01-28,wechat_shop,2,89.63,0.0,1,179.26
O00371,U0487,P012,2026-04-11,douyin,1,109.4,0.0,0,109.4
O00372,U0347,P033,2026-04-05,wechat_shop,1,288.35,0.05,0,288.35
O00373,U0110,P035,2026-01-15,douyin,2,76.54,0.15,0,153.08
O00374,U0356,P021,2026-05-04,offline_store,1,155.9,0.1,0,155.9
O00375,U0257,P040,2026-02-18,wechat_shop,2,241.49,0.0,0,482.98
O00376,U0502,P039,2026-05-04,douyin,1,287.26,0.0,0,287.26
O00377,U0282,P021,2026-05-25,douyin,1,173.22,0.0,0,173.22
O00378,U0555,P037,2026-01-17,taobao,1,277.29,0.0,0,277.29
O00379,U0190,P010,2026-04-26,wechat_shop,2,197.94,0.1,0,395.88
O00380,U0065,P012,2026-06-07,offline_store,2,109.4,0.0,0,218.8
O00381,U0290,P012,2026-02-17,taobao,2,98.46,0.1,0,196.92
O00382,U0069,P005,2026-04-14,wechat_shop,1,111.95,0.0,0,111.95
O00383,U0197,P016,2026-02-02,wechat_shop,3,89.63,0.0,0,268.89
O00384,U0539,P038,2026-01-08,taobao,2,282.41,0.05,0,564.82
O00385,U0214,P011,2026-01-12,offline_store,1,193.59,0.15,0,193.59
O00386,U0426,P004,2026-01-20,taobao,3,115.92,0.0,0,347.76
O00387,U0312,P038,2026-01-14,wechat_shop,1,297.27,0.0,0,297.27
O00388,U0395,P010,2026-02-24,douyin,1,186.94,0.15,0,186.94
O00389,U0184,P008,2026-02-18,offline_store,2,113.97,0.1,0,227.94
O00390,U0438,P028,2026-01-27,wechat_shop,2,241.98,0.15,0,483.96
O00391,U0162,P012,2026-02-11,offline_store,1,98.46,0.1,0,98.46
O00392,U0423,P009,2026-03-31,offline_store,2,203.46,0.0,0,406.92
O00393,U0564,P020,2026-03-23,taobao,1,115.0,0.1,0,115.0
O00394,U0036,P018,2026-04-02,taobao,1,30.68,0.05,1,30.68
O00395,U0228,P030,2026-06-01,douyin,1,163.0,0.0,1,163.0
O00396,U0567,P014,2026-03-21,douyin,2,135.13,0.15,0,270.26
O00397,U0376,P038,2026-01-24,douyin,1,297.27,0.0,0,297.27
O00398,U0583,P011,2026-02-28,douyin,3,227.75,0.0,0,683.25
O00399,U0591,P014,2026-01-19,wechat_shop,1,151.03,0.05,0,151.03
O00400,U0391,P036,2026-06-01,wechat_shop,1,227.23,0.15,0,227.23
O00401,U0124,P021,2026-01-14,douyin,1,164.56,0.05,0,164.56
O00402,U0392,P013,2026-06-16,wechat_shop,4,152.36,0.15,0,609.44
O00403,U0335,P014,2026-03-19,douyin,1,143.08,0.1,0,143.08
O00404,U0590,P002,2026-02-08,wechat_shop,2,79.64,0.05,0,159.28
O00405,U0345,P006,2026-02-25,wechat_shop,1,209.76,0.05,0,209.76
O00406,U0088,P025,2026-05-01,offline_store,2,78.09,0.1,0,156.18
O00407,U0493,P004,2026-05-08,douyin,2,115.92,0.0,0,231.84
O00408,U0537,P002,2026-05-04,douyin,2,83.83,0.0,0,167.66
O00409,U0590,P011,2026-03-03,wechat_shop,1,216.36,0.05,0,216.36
O00410,U0329,P037,2026-01-28,taobao,1,277.29,0.0,0,277.29
O00411,U0359,P004,2026-06-01,offline_store,1,115.92,0.0,0,115.92
O00412,U0383,P027,2026-06-08,douyin,1,156.42,0.0,0,156.42
O00413,U0152,P005,2026-01-21,taobao,2,111.95,0.0,0,223.9
O00414,U0483,P029,2026-01-03,wechat_shop,2,138.03,0.0,0,276.06
O00415,U0536,P036,2026-03-25,taobao,2,267.33,0.0,0,534.66
O00416,U0019,P014,2026-05-20,offline_store,2,158.98,0.0,0,317.96
O00417,U0291,P025,2026-05-29,douyin,1,86.77,0.0,0,86.77
O00418,U0009,P001,2026-06-27,wechat_shop,1,25.99,0.05,0,25.99
O00419,U0111,P007,2026-04-09,wechat_shop,1,155.12,0.15,0,155.12
O00420,U0102,P023,2026-03-15,taobao,1,166.56,0.05,0,166.56
O00421,U0469,P002,2026-05-04,wechat_shop,1,83.83,0.0,0,83.83
O00422,U0403,P037,2026-01-10,douyin,4,277.29,0.0,0,1109.16
O00423,U0242,P007,2026-01-04,taobao,2,182.5,0.0,0,365.0
O00424,U0031,P027,2026-01-15,taobao,1,148.6,0.05,0,148.6
O00425,U0090,P012,2026-02-26,offline_store,1,103.93,0.05,0,103.93
O00426,U0428,P022,2026-05-13,douyin,2,226.16,0.15,0,452.32
O00427,U0338,P037,2026-05-26,offline_store,1,277.29,0.0,0,277.29
O00428,U0208,P003,2026-05-18,douyin,1,148.5,0.0,0,148.5
O00429,U0441,P030,2026-03-20,douyin,2,146.7,0.1,0,293.4
O00430,U0546,P033,2026-06-16,wechat_shop,4,303.53,0.0,0,1214.12
O00431,U0327,P011,2026-02-16,offline_store,3,227.75,0.0,0,683.25
O00432,U0281,P031,2026-04-15,douyin,1,61.79,0.15,0,61.79
O00433,U0274,P019,2026-02-17,douyin,1,165.48,0.0,0,165.48
O00434,U0489,P001,2026-06-01,douyin,1,27.36,0.0,0,27.36
O00435,U0397,P022,2026-05-08,offline_store,1,226.16,0.15,0,226.16
O00436,U0016,P011,2026-05-01,taobao,1,227.75,0.0,1,227.75
O00437,U0068,P032,2026-04-15,douyin,2,80.92,0.0,0,161.84
O00438,U0253,P030,2026-04-22,offline_store,1,163.0,0.0,0,163.0
O00439,U0404,P027,2026-04-13,wechat_shop,2,148.6,0.05,0,297.2
O00440,U0252,P029,2026-05-13,offline_store,1,138.03,0.0,0,138.03
O00441,U0195,P034,2026-01-10,taobao,1,13.84,0.15,0,13.84
O00442,U0433,P007,2026-04-22,taobao,3,182.5,0.0,0,547.5
O00443,U0463,P010,2026-06-05,wechat_shop,2,219.93,0.0,0,439.86
O00444,U0560,P010,2026-05-08,douyin,1,197.94,0.1,0,197.94
O00445,U0207,P004,2026-04-10,offline_store,1,115.92,0.0,0,115.92
O00446,U0168,P012,2026-01-23,wechat_shop,1,92.99,0.15,0,92.99
O00447,U0537,P040,2026-01-23,offline_store,2,205.27,0.15,0,410.54
O00448,U0045,P035,2026-05-10,douyin,4,85.55,0.05,0,342.2
O00449,U0149,P032,2026-03-26,douyin,3,80.92,0.0,0,242.76
O00450,U0457,P017,2026-01-13,taobao,1,172.48,0.15,0,172.48
O00451,U0004,P023,2026-06-09,taobao,1,175.33,0.0,0,175.33
O00452,U0006,P003,2026-01-03,offline_store,1,141.07,0.05,0,141.07
O00453,U0453,P002,2026-03-01,wechat_shop,2,79.64,0.05,0,159.28
O00454,U0571,P013,2026-06-02,douyin,1,161.33,0.1,0,161.33
O00455,U0149,P016,2026-01-12,wechat_shop,1,76.19,0.15,0,76.19
O00456,U0090,P027,2026-06-19,wechat_shop,3,156.42,0.0,0,469.26
O00457,U0587,P032,2026-01-27,douyin,5,80.92,0.0,0,404.6
O00458,U0307,P020,2026-04-26,taobao,2,127.78,0.0,0,255.56
O00459,U0067,P010,2026-04-04,taobao,3,208.93,0.05,0,626.79
O00460,U0424,P011,2026-04-30,douyin,1,227.75,0.0,0,227.75
O00461,U0542,P034,2026-06-27,wechat_shop,2,16.28,0.0,0,32.56
O00462,U0325,P023,2026-05-03,taobao,2,149.03,0.15,0,298.06
O00463,U0577,P033,2026-05-14,offline_store,5,303.53,0.0,0,1517.65
O00464,U0239,P019,2026-05-13,taobao,2,157.21,0.05,0,314.42
O00465,U0121,P016,2026-02-18,douyin,1,85.15,0.05,0,85.15
O00466,U0218,P031,2026-06-06,wechat_shop,1,72.69,0.0,0,72.69
O00467,U0316,P013,2026-06-12,taobao,2,179.25,0.0,0,358.5
O00468,U0342,P029,2026-05-09,taobao,1,138.03,0.0,0,138.03
O00469,U0199,P031,2026-04-11,taobao,2,72.69,0.0,0,145.38
O00470,U0140,P026,2026-03-27,offline_store,1,36.83,0.05,0,36.83
O00471,U0474,P038,2026-02-08,offline_store,1,267.54,0.1,0,267.54
O00472,U0569,P006,2026-01-14,wechat_shop,1,187.68,0.15,0,187.68
O00473,U0153,P007,2026-02-22,taobao,2,182.5,0.0,0,365.0
O00474,U0170,P016,2026-01-07,offline_store,5,76.19,0.15,0,380.95
O00475,U0323,P005,2026-02-16,wechat_shop,1,111.95,0.0,0,111.95
O00476,U0310,P008,2026-03-10,douyin,1,126.63,0.0,0,126.63
O00477,U0207,P026,2026-05-14,wechat_shop,1,38.77,0.0,0,38.77
O00478,U0158,P012,2026-04-23,douyin,1,103.93,0.05,0,103.93
O00479,U0336,P009,2026-03-28,douyin,2,183.11,0.1,0,366.22
O00480,U0038,P018,2026-01-25,offline_store,2,32.29,0.0,0,64.58
O00481,U0046,P007,2026-04-09,wechat_shop,3,182.5,0.0,1,547.5
O00482,U0320,P019,2026-03-26,wechat_shop,3,165.48,0.0,0,496.44
O00483,U0198,P015,2026-05-27,taobao,1,161.93,0.0,0,161.93
O00484,U0280,P040,2026-03-11,douyin,1,229.42,0.05,0,229.42
O00485,U0105,P028,2026-02-09,douyin,1,256.21,0.1,0,256.21
O00486,U0291,P006,2026-05-18,douyin,1,220.8,0.0,0,220.8
O00487,U0052,P013,2026-02-12,douyin,1,179.25,0.0,0,179.25
O00488,U0056,P032,2026-01-07,wechat_shop,4,80.92,0.0,0,323.68
O00489,U0457,P018,2026-04-19,taobao,1,29.06,0.1,0,29.06
O00490,U0547,P038,2026-03-20,wechat_shop,3,252.68,0.15,0,758.04
O00491,U0467,P017,2026-04-29,taobao,1,172.48,0.15,0,172.48
O00492,U0230,P019,2026-06-24,douyin,2,157.21,0.05,0,314.42
O00493,U0339,P019,2026-06-06,taobao,4,157.21,0.05,0,628.84
O00494,U0491,P028,2026-04-26,offline_store,1,270.45,0.05,0,270.45
O00495,U0521,P007,2026-02-12,wechat_shop,2,164.25,0.1,0,328.5
O00496,U0073,P026,2026-04-13,taobao,3,38.77,0.0,0,116.31
O00497,U0250,P016,2026-05-16,douyin,1,85.15,0.05,0,85.15
O00498,U0442,P027,2026-05-03,offline_store,1,156.42,0.0,0,156.42
O00499,U0080,P006,2026-05-25,offline_store,1,220.8,0.0,0,220.8
O00500,U0456,P003,2026-01-29,douyin,2,148.5,0.0,0,297.0
O00501,U0389,P018,2026-03-19,taobao,1,32.29,0.0,0,32.29
O00502,U0143,P014,2026-05-06,wechat_shop,2,158.98,0.0,0,317.96
O00503,U0592,P014,2026-02-06,offline_store,1,143.08,0.1,0,143.08
O00504,U0312,P004,2026-02-19,offline_store,2,115.92,0.0,0,231.84
O00505,U0414,P021,2026-03-29,douyin,2,155.9,0.1,0,311.8
O00506,U0001,P034,2026-03-16,taobao,1,14.65,0.1,0,14.65
O00507,U0404,P017,2026-01-28,taobao,3,202.92,0.0,0,608.76
O00508,U0178,P017,2026-04-07,offline_store,1,182.63,0.1,0,182.63
O00509,U0158,P004,2026-02-04,taobao,2,115.92,0.0,0,231.84
O00510,U0148,P028,2026-06-20,offline_store,1,284.68,0.0,0,284.68
O00511,U0426,P032,2026-06-17,offline_store,5,80.92,0.0,0,404.6
O00512,U0522,P031,2026-06-27,offline_store,4,65.42,0.1,0,261.68
O00513,U0008,P012,2026-05-21,offline_store,1,109.4,0.0,0,109.4
O00514,U0591,P028,2026-03-01,taobao,1,270.45,0.05,0,270.45
O00515,U0595,P039,2026-01-08,offline_store,2,244.17,0.15,0,488.34
O00516,U0287,P010,2026-06-25,offline_store,1,186.94,0.15,0,186.94
O00517,U0484,P011,2026-05-12,wechat_shop,1,204.97,0.1,0,204.97
O00518,U0055,P012,2026-06-24,taobao,1,98.46,0.1,0,98.46
O00519,U0588,P038,2026-05-16,taobao,1,267.54,0.1,0,267.54
O00520,U0037,P036,2026-04-17,taobao,5,267.33,0.0,0,1336.65
O00521,U0587,P007,2026-05-24,wechat_shop,1,173.38,0.05,0,173.38
O00522,U0497,P036,2026-06-17,wechat_shop,3,240.6,0.1,1,721.8
O00523,U0288,P028,2026-02-01,taobao,1,284.68,0.0,0,284.68
O00524,U0155,P007,2026-03-06,offline_store,2,164.25,0.1,0,328.5
O00525,U0186,P025,2026-04-04,wechat_shop,1,73.75,0.15,0,73.75
O00526,U0158,P018,2026-03-28,offline_store,5,29.06,0.1,0,145.3
O00527,U0172,P018,2026-04-15,douyin,1,30.68,0.05,0,30.68
O00528,U0119,P028,2026-05-27,wechat_shop,3,284.68,0.0,0,854.04
O00529,U0546,P024,2026-02-11,douyin,1,179.07,0.0,0,179.07
O00530,U0544,P003,2026-04-07,offline_store,2,141.07,0.05,0,282.14
O00531,U0324,P014,2026-01-03,wechat_shop,4,151.03,0.05,0,604.12
O00532,U0280,P014,2026-01-24,taobao,2,151.03,0.05,0,302.06
O00533,U0401,P004,2026-03-10,offline_store,3,115.92,0.0,0,347.76
O00534,U0200,P008,2026-06-21,taobao,1,107.64,0.15,0,107.64
O00535,U0009,P014,2026-06-22,wechat_shop,5,158.98,0.0,0,794.9
O00536,U0360,P010,2026-01-03,douyin,1,219.93,0.0,0,219.93
O00537,U0059,P012,2026-03-13,douyin,1,109.4,0.0,0,109.4
O00538,U0134,P016,2026-06-02,offline_store,1,89.63,0.0,0,89.63
O00539,U0189,P017,2026-06-17,taobao,2,202.92,0.0,0,405.84
O00540,U0284,P035,2026-03-16,offline_store,2,90.05,0.0,0,180.1
O00541,U0076,P028,2026-06-26,taobao,2,284.68,0.0,0,569.36
O00542,U0272,P015,2026-01-15,douyin,1,161.93,0.0,0,161.93
O00543,U0183,P031,2026-04-22,offline_store,1,72.69,0.0,0,72.69
O00544,U0109,P040,2026-01-27,offline_store,1,229.42,0.05,0,229.42
O00545,U0257,P035,2026-03-07,offline_store,1,90.05,0.0,0,90.05
O00546,U0039,P037,2026-01-04,offline_store,1,235.7,0.15,1,235.7
O00547,U0528,P019,2026-03-09,offline_store,2,157.21,0.05,0,314.42
O00548,U0072,P024,2026-05-02,douyin,1,152.21,0.15,0,152.21
O00549,U0549,P019,2025-12-31,taobao,4,157.21,0.05,0,628.84
O00550,U0093,P019,2026-03-26,taobao,1,165.48,0.0,0,165.48
O00551,U0297,P024,2026-05-16,douyin,1,170.12,0.05,0,170.12
O00552,U0307,P007,2026-02-14,offline_store,1,173.38,0.05,0,173.38
O00553,U0449,P001,2026-01-27,douyin,2,25.99,0.05,0,51.98
O00554,U0245,P005,2026-02-04,offline_store,1,95.16,0.15,0,95.16
O00555,U0547,P013,2026-04-09,offline_store,3,152.36,0.15,0,457.08
O00556,U0044,P012,2026-01-04,offline_store,1,109.4,0.0,0,109.4
O00557,U0550,P030,2026-01-30,douyin,3,138.55,0.15,0,415.65
O00558,U0501,P025,2026-05-28,wechat_shop,4,86.77,0.0,0,347.08
O00559,U0015,P023,2026-04-30,douyin,1,149.03,0.15,0,149.03
O00560,U0175,P010,2026-06-10,wechat_shop,4,219.93,0.0,0,879.72
O00561,U0208,P017,2026-01-27,offline_store,1,182.63,0.1,0,182.63
O00562,U0590,P016,2026-03-27,douyin,2,89.63,0.0,0,179.26
O00563,U0065,P037,2026-03-23,wechat_shop,2,249.56,0.1,0,499.12
O00564,U0567,P022,2026-03-11,douyin,2,266.07,0.0,0,532.14
O00565,U0386,P034,2026-04-22,douyin,4,16.28,0.0,0,65.12
O00566,U0092,P037,2026-01-04,taobao,1,277.29,0.0,0,277.29
O00567,U0212,P040,2026-04-16,douyin,3,229.42,0.05,0,688.26
O00568,U0179,P040,2026-06-12,wechat_shop,1,229.42,0.05,0,229.42
O00569,U0309,P031,2026-06-01,taobao,2,65.42,0.1,0,130.84
O00570,U0543,P008,2026-04-17,wechat_shop,2,126.63,0.0,0,253.26
O00571,U0476,P027,2026-06-07,douyin,3,140.78,0.1,0,422.34
O00572,U0486,P020,2026-03-11,offline_store,1,127.78,0.0,0,127.78
O00573,U0373,P020,2026-02-14,taobao,2,127.78,0.0,0,255.56
O00574,U0465,P011,2026-02-22,wechat_shop,1,204.97,0.1,0,204.97
O00575,U0030,P013,2026-01-26,offline_store,1,161.33,0.1,0,161.33
O00576,U0594,P036,2026-05-11,taobao,1,267.33,0.0,0,267.33
O00577,U0113,P031,2026-04-17,taobao,2,72.69,0.0,0,145.38
O00578,U0385,P017,2026-02-27,douyin,1,192.77,0.05,0,192.77
O00579,U0149,P020,2026-01-18,douyin,2,127.78,0.0,0,255.56
O00580,U0199,P039,2026-06-05,taobao,1,287.26,0.0,0,287.26
O00581,U0062,P023,2026-03-10,taobao,1,175.33,0.0,0,175.33
O00582,U0352,P011,2026-02-03,douyin,3,216.36,0.05,0,649.08
O00583,U0175,P019,2026-03-16,douyin,1,140.66,0.15,0,140.66
O00584,U0222,P037,2026-01-22,offline_store,3,263.43,0.05,0,790.29
O00585,U0253,P010,2026-04-28,douyin,1,208.93,0.05,0,208.93
O00586,U0588,P033,2026-03-24,wechat_shop,2,273.18,0.1,0,546.36
O00587,U0517,P007,2026-04-16,wechat_shop,1,173.38,0.05,0,173.38
O00588,U0464,P029,2026-04-18,offline_store,1,117.33,0.15,0,117.33
O00589,U0417,P033,2026-03-02,douyin,2,303.53,0.0,0,607.06
O00590,U0017,P036,2026-02-02,offline_store,1,227.23,0.15,0,227.23
O00591,U0598,P016,2026-06-20,wechat_shop,1,85.15,0.05,0,85.15
O00592,U0380,P017,2026-04-26,offline_store,2,172.48,0.15,0,344.96
O00593,U0341,P009,2026-06-11,wechat_shop,3,203.46,0.0,0,610.38
O00594,U0556,P026,2026-03-16,douyin,2,32.95,0.15,0,65.9
O00595,U0057,P007,2026-06-24,taobao,2,182.5,0.0,0,365.0
O00596,U0375,P036,2026-01-13,taobao,1,253.96,0.05,0,253.96
O00597,U0210,P018,2026-02-13,douyin,2,32.29,0.0,0,64.58
O00598,U0595,P025,2026-03-26,douyin,1,73.75,0.15,0,73.75
O00599,U0434,P034,2026-02-26,taobao,1,16.28,0.0,0,16.28
O00600,U0540,P008,2026-01-13,wechat_shop,1,120.3,0.05,0,120.3
O00601,U0463,P015,2026-04-30,taobao,1,145.74,0.1,0,145.74
O00602,U0469,P037,2026-06-21,wechat_shop,3,277.29,0.0,0,831.87
O00603,U0079,P026,2026-01-20,wechat_shop,3,38.77,0.0,0,116.31
O00604,U0210,P039,2026-02-11,wechat_shop,1,287.26,0.0,0,287.26
O00605,U0486,P035,2026-03-16,taobao,5,81.05,0.1,0,405.25
O00606,U0065,P012,2026-04-17,wechat_shop,2,109.4,0.0,0,218.8
O00607,U0335,P037,2026-02-28,offline_store,2,263.43,0.05,0,526.86
O00608,U0312,P033,2026-05-31,douyin,2,273.18,0.1,0,546.36
O00609,U0296,P039,2026-03-19,wechat_shop,2,287.26,0.0,0,574.52
O00610,U0165,P012,2026-02-06,taobao,1,109.4,0.0,0,109.4
O00611,U0158,P019,2026-02-15,douyin,3,140.66,0.15,0,421.98
O00612,U0452,P035,2026-03-01,taobao,1,90.05,0.0,0,90.05
O00613,U0325,P036,2026-04-04,taobao,1,227.23,0.15,1,227.23
O00614,U0125,P037,2026-02-06,wechat_shop,1,277.29,0.0,0,277.29
O00615,U0160,P032,2026-04-13,wechat_shop,2,76.87,0.05,0,153.74
O00616,U0297,P019,2026-05-19,douyin,1,140.66,0.15,0,140.66
O00617,U0116,P036,2026-05-24,offline_store,4,253.96,0.05,0,1015.84
O00618,U0412,P013,2026-01-10,douyin,2,179.25,0.0,0,358.5
O00619,U0200,P014,2026-04-24,douyin,1,158.98,0.0,0,158.98
O00620,U0090,P011,2026-03-12,offline_store,1,204.97,0.1,0,204.97
O00621,U0058,P020,2026-02-18,taobao,1,115.0,0.1,0,115.0
O00622,U0382,P019,2026-04-11,wechat_shop,2,157.21,0.05,0,314.42
O00623,U0090,P011,2026-03-13,douyin,1,216.36,0.05,0,216.36
O00624,U0435,P014,2026-04-23,offline_store,5,151.03,0.05,0,755.15
O00625,U0487,P026,2026-02-04,taobao,2,38.77,0.0,0,77.54
O00626,U0280,P019,2026-01-16,offline_store,2,165.48,0.0,1,330.96
O00627,U0141,P029,2026-02-13,douyin,1,124.23,0.1,0,124.23
O00628,U0310,P003,2026-02-16,taobao,1,141.07,0.05,0,141.07
O00629,U0003,P019,2026-05-06,douyin,2,165.48,0.0,1,330.96
O00630,U0295,P022,2026-03-08,offline_store,4,226.16,0.15,0,904.64
O00631,U0123,P003,2026-02-14,taobao,4,126.22,0.15,0,504.88
O00632,U0580,P010,2026-05-06,offline_store,2,219.93,0.0,0,439.86
O00633,U0383,P008,2026-03-07,wechat_shop,2,107.64,0.15,0,215.28
O00634,U0139,P016,2026-03-07,taobao,2,89.63,0.0,0,179.26
O00635,U0365,P032,2026-02-10,wechat_shop,1,76.87,0.05,0,76.87
O00636,U0188,P040,2026-03-15,wechat_shop,1,241.49,0.0,0,241.49
O00637,U0309,P028,2026-06-02,taobao,1,284.68,0.0,0,284.68
O00638,U0361,P030,2026-06-24,douyin,2,163.0,0.0,0,326.0
O00639,U0422,P029,2026-01-03,taobao,1,138.03,0.0,0,138.03
O00640,U0193,P033,2026-02-10,wechat_shop,1,273.18,0.1,0,273.18
O00641,U0018,P023,2026-04-16,offline_store,4,175.33,0.0,0,701.32
O00642,U0536,P015,2026-03-30,taobao,2,161.93,0.0,0,323.86
O00643,U0228,P009,2026-02-13,douyin,1,172.94,0.15,0,172.94
O00644,U0134,P037,2026-06-26,wechat_shop,2,277.29,0.0,0,554.58
O00645,U0496,P021,2026-04-18,offline_store,2,173.22,0.0,0,346.44
O00646,U0061,P035,2026-01-10,offline_store,1,76.54,0.15,0,76.54
O00647,U0099,P009,2026-01-30,wechat_shop,1,203.46,0.0,0,203.46
O00648,U0360,P035,2026-06-03,wechat_shop,2,90.05,0.0,0,180.1
O00649,U0357,P024,2026-01-23,taobao,3,179.07,0.0,0,537.21
O00650,U0584,P027,2026-02-10,wechat_shop,2,140.78,0.1,0,281.56
O00651,U0197,P001,2026-01-25,taobao,2,24.62,0.1,0,49.24
O00652,U0220,P002,2026-02-12,offline_store,1,71.26,0.15,0,71.26
O00653,U0110,P014,2026-04-03,douyin,2,151.03,0.05,0,302.06
O00654,U0116,P030,2026-03-31,taobao,1,146.7,0.1,0,146.7
O00655,U0370,P030,2026-01-31,taobao,1,163.0,0.0,0,163.0
O00656,U0395,P034,2026-05-22,taobao,1,16.28,0.0,0,16.28
O00657,U0455,P019,2026-04-26,douyin,2,140.66,0.15,0,281.32
O00658,U0072,P021,2026-05-21,offline_store,1,164.56,0.05,0,164.56
O00659,U0108,P007,2026-06-22,offline_store,1,155.12,0.15,0,155.12
O00660,U0405,P005,2026-04-22,offline_store,2,111.95,0.0,0,223.9
O00661,U0173,P023,2026-06-26,wechat_shop,5,149.03,0.15,0,745.15
O00662,U0414,P005,2026-04-03,wechat_shop,1,100.76,0.1,0,100.76
O00663,U0596,P001,2026-02-28,taobao,2,27.36,0.0,0,54.72
O00664,U0415,P037,2026-06-13,offline_store,1,235.7,0.15,0,235.7
O00665,U0257,P006,2026-05-10,offline_store,1,209.76,0.05,0,209.76
O00666,U0055,P006,2026-05-07,wechat_shop,2,220.8,0.0,1,441.6
O00667,U0335,P010,2026-05-07,douyin,1,219.93,0.0,0,219.93
O00668,U0533,P006,2026-03-18,offline_store,2,220.8,0.0,0,441.6
O00669,U0268,P002,2026-04-29,taobao,1,79.64,0.05,0,79.64
O00670,U0122,P040,2026-05-18,offline_store,1,241.49,0.0,0,241.49
O00671,U0034,P037,2026-04-25,douyin,3,263.43,0.05,0,790.29
O00672,U0169,P011,2026-05-22,offline_store,3,227.75,0.0,0,683.25
O00673,U0113,P029,2026-04-20,offline_store,1,131.13,0.05,0,131.13
O00674,U0576,P035,2026-06-17,douyin,2,81.05,0.1,0,162.1
O00675,U0387,P002,2026-05-09,taobao,1,79.64,0.05,0,79.64
O00676,U0376,P016,2026-03-13,taobao,1,80.67,0.1,0,80.67
O00677,U0100,P009,2026-05-29,offline_store,2,172.94,0.15,0,345.88
O00678,U0254,P036,2026-03-29,douyin,1,267.33,0.0,0,267.33
O00679,U0313,P002,2026-06-14,wechat_shop,2,71.26,0.15,0,142.52
O00680,U0433,P037,2026-03-27,offline_store,1,277.29,0.0,0,277.29
O00681,U0325,P016,2026-03-09,offline_store,2,80.67,0.1,1,161.34
O00682,U0103,P028,2026-05-26,douyin,1,284.68,0.0,0,284.68
O00683,U0307,P001,2026-03-27,taobao,1,23.26,0.15,0,23.26
O00684,U0549,P001,2026-04-21,douyin,1,27.36,0.0,0,27.36
O00685,U0232,P017,2026-03-14,wechat_shop,1,182.63,0.1,0,182.63
O00686,U0544,P032,2026-05-28,offline_store,2,80.92,0.0,0,161.84
O00687,U0310,P026,2026-04-19,taobao,1,38.77,0.0,0,38.77
O00688,U0258,P031,2026-04-20,offline_store,1,72.69,0.0,0,72.69
O00689,U0529,P010,2026-06-20,douyin,1,219.93,0.0,0,219.93
O00690,U0275,P004,2026-05-27,offline_store,1,98.53,0.15,0,98.53
O00691,U0474,P035,2026-05-24,douyin,2,81.05,0.1,0,162.1
O00692,U0421,P037,2026-03-02,taobao,2,277.29,0.0,0,554.58
O00693,U0294,P002,2026-01-16,douyin,1,79.64,0.05,0,79.64
O00694,U0154,P017,2026-03-06,douyin,2,192.77,0.05,0,385.54
O00695,U0574,P014,2026-01-07,offline_store,3,158.98,0.0,0,476.94
O00696,U0140,P040,2026-04-18,wechat_shop,4,241.49,0.0,0,965.96
O00697,U0044,P031,2026-03-07,offline_store,2,72.69,0.0,0,145.38
O00698,U0306,P027,2026-01-05,wechat_shop,3,156.42,0.0,0,469.26
O00699,U0144,P027,2026-04-14,douyin,2,156.42,0.0,0,312.84
O00700,U0595,P019,2026-01-28,taobao,2,165.48,0.0,0,330.96
O00701,U0321,P006,2026-05-07,taobao,1,220.8,0.0,0,220.8
O00702,U0434,P004,2026-05-29,douyin,1,98.53,0.15,0,98.53
O00703,U0261,P018,2026-02-05,wechat_shop,1,32.29,0.0,0,32.29
O00704,U0434,P032,2026-05-05,offline_store,1,80.92,0.0,0,80.92
O00705,U0377,P017,2026-06-23,taobao,5,202.92,0.0,0,1014.6
O00706,U0056,P018,2026-01-05,douyin,5,29.06,0.1,1,145.3
O00707,U0372,P017,2026-03-05,wechat_shop,1,172.48,0.15,0,172.48
O00708,U0403,P003,2026-05-16,taobao,3,141.07,0.05,1,423.21
O00709,U0165,P006,2026-03-18,offline_store,4,220.8,0.0,0,883.2
O00710,U0035,P031,2026-06-10,taobao,3,61.79,0.15,0,185.37
O00711,U0341,P010,2026-01-20,offline_store,1,208.93,0.05,0,208.93
O00712,U0431,P010,2026-01-25,taobao,2,197.94,0.1,0,395.88
O00713,U0189,P004,2026-04-26,offline_store,1,115.92,0.0,0,115.92
O00714,U0322,P026,2026-06-13,wechat_shop,1,38.77,0.0,0,38.77
O00715,U0134,P022,2026-01-28,offline_store,1,226.16,0.15,0,226.16
